DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2000-Q2,53018.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1998-Q2,47489.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2007-Q3,79407.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1999-Q3,48243.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q3,110073,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2009-Q1,85984.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1994-Q4,103741.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1998-Q2,111995.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2018-Q4,182017.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q2,183154.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2013-Q2,109559,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2011-Q2,90185.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2010-Q1,82446.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q2,104985.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2018-Q4,101035.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2018-Q3,105352.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2017-Q3,102962.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2023-Q4,123511.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2023-Q3,118317.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1996-Q4,41630.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2001-Q4,52595.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1998-Q1,47467.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2026-Q1,160490.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2025-Q4,162905.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2014-Q2,87251.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2014-Q1,96345,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2013-Q1,101278.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2010-Q2,89251.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2009-Q2,73849.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2008-Q3,84058.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2007-Q1,73490.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2024-Q2,123952.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2024-Q1,130188.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2017-Q4,177020.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2021-Q1,183680.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1983-Q1,25541.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1983-Q2,25755.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1983-Q3,25784.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1983-Q4,26597.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1984-Q1,28235.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1984-Q2,30455.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1984-Q3,31515.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2006-Q2,139492.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2007-Q4,152787.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2004-Q2,126988.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2001-Q2,122705.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2004-Q3,127151.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2004-Q4,127976.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2005-Q1,129310.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2007-Q1,146307.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2008-Q3,157281.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2009-Q2,152233.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1996-Q3,106315.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1996-Q4,106512.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q1,106871.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q2,107873.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q3,109346.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q4,109774.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1998-Q1,110633.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2001-Q4,122465.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2002-Q1,121984.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2003-Q1,122001.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q4,37729.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q3,37443.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q2,38975.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q1,38133.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2011-Q1,93688.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2006-Q3,68509.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2004-Q1,54051.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2003-Q4,54361.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2002-Q2,53851.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1996-Q2,39839.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2009-Q3,75894.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2008-Q2,80571.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2008-Q1,85499.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2006-Q4,74158.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1996-Q1,39400.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q4,103732.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q1,97740.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2018-Q1,101424.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2010-Q4,90245.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2009-Q4,79745.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2015-Q1,92693.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1988-Q2,77692,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1994-Q4,38464,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1994-Q3,36312.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2023-Q2,123717.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2022-Q3,128242.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2022-Q2,120333.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2023-Q1,132334.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2022-Q4,128572.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2022-Q1,124621,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2021-Q4,121011.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2021-Q3,108097.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2021-Q2,109376.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2021-Q1,107152,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2020-Q4,100162.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2020-Q3,107345.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q2,46300.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q1,43930,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q4,45823.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1997-Q3,45594.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q3,36667.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1994-Q2,38068.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1994-Q1,35827.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1993-Q3,36120.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1993-Q2,37942.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1993-Q1,37163.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q4,36739.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1993-Q4,36687.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2011-Q3,94695,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2012-Q3,101136.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2012-Q2,91976.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,2011-Q4,101383.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q2,38877.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q1,37592.8,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P7,_Z,_Z,_Z,XDC,V,N,T0102,1987-Q2,30020.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1985-Q4,69636.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1986-Q1,70598.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q3,41269.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,1995-Q4,41342,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q1,116577.2,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,P6,_Z,_Z,_Z,XDC,V,N,T0102,2019-Q4,119694.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2007-Q3,151003.6,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2008-Q4,154309.3,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1999-Q2,112207.5,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1999-Q3,113424.7,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2017-Q3,174602.4,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,2018-Q3,181634.9,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q3,98027.1,,,F,1,A,6,CHF
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,XDC,V,N,T0102,1992-Q4,97900.9,,,F,1,A,6,CHF
