DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1991-Q2,250219,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1991-Q3,251377,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,1991-Q4,251541,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1969-Q2,23154,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1969-Q3,23035,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1969-Q4,23428,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1970-Q1,23121,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1970-Q2,23643,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1970-Q3,23416,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1970-Q4,23844,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1971-Q1,24601,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1971-Q2,24370,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1971-Q3,25373,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1971-Q4,24569,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1972-Q1,24397,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1972-Q2,24592,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1972-Q3,25041,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1972-Q4,25223,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1973-Q1,25793,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1973-Q2,25901,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1973-Q3,26324,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1973-Q4,27167,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1974-Q1,27226,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1974-Q2,25591,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1974-Q3,24891,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1974-Q4,24643,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1975-Q1,24831,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1975-Q2,25130,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1975-Q3,25435,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1975-Q4,25241,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1976-Q1,25777,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1976-Q2,26459,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1976-Q3,25989,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1976-Q4,27298,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1977-Q1,27015,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1977-Q2,26612,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1977-Q3,27455,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1977-Q4,27040,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1978-Q1,27730,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1978-Q2,28790,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1978-Q3,29383,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1978-Q4,30424,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1981-Q3,37719,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1985-Q3,42978,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1985-Q4,41629,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1986-Q3,40695,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1986-Q4,42743,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1987-Q1,41171,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1987-Q3,42988,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1997-Q3,64187,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1997-Q4,66931,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1998-Q1,67391,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2025-Q3,688271,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2026-Q2,699461,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2015-Q3,552637,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2015-Q4,556034,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2016-Q4,571330,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q2,312549,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q3,317699,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2008-Q4,324092,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2009-Q1,325233,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1998-Q2,218229,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1999-Q3,231857,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q2,238466,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2001-Q3,246464,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q3,240241,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2000-Q4,241292,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2004-Q2,278565,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2004-Q3,280926,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2004-Q4,284192,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2005-Q1,283858,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2006-Q1,294383,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2006-Q2,299039,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2007-Q4,321360,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2011-Q3,355277,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2012-Q2,363378,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2012-Q3,363048,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2012-Q4,363604,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2013-Q4,372663,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2015-Q2,386094,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2017-Q1,408033,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2017-Q2,410986,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1998-Q4,225132,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,2002-Q2,254454,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2024-Q4,676864,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2025-Q1,679519,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2025-Q2,684822,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2025-Q4,694551,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,XDC,L,N,T0102,2026-Q1,696539,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2007-Q1,111036,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2008-Q3,124826,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2009-Q2,118557,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2010-Q2,124967,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2010-Q3,125918,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2013-Q1,146450,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2017-Q2,136288,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1979-Q3,121786,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1979-Q4,122803,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1980-Q1,123594,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1980-Q2,124889,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1980-Q3,125085,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1980-Q4,127769,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1981-Q1,127692,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1981-Q2,130105,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1981-Q3,133298,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1981-Q4,132164,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1982-Q1,132078,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1982-Q2,136556,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1982-Q3,134826,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1982-Q4,137063,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1983-Q1,137978,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1983-Q3,137946,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P3,_Z,_Z,_T,XDC,L,N,T0102,1984-Q1,140564,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1992-Q1,43811,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1992-Q2,44114,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1959-Q3,13134,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1959-Q4,12758,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1960-Q1,12805,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1960-Q2,13062,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1960-Q3,13102,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1960-Q4,13691,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1961-Q1,13863,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1961-Q2,14040,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1961-Q3,14329,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1994-Q4,56632,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1995-Q4,53901,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,2002-Q2,79660,2023-2024,,F,1,A,6,AUD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA(1.1),Q,Y,AUS,S1,S1,P51G,_Z,_T,_Z,XDC,L,N,T0102,1980-Q3,34562,2023-2024,,F,1,A,6,AUD
