"vintage","method","country","time","output","consumption"
"current","hp1600","AUS","1998-Q4",0.0121483190440076,0.00580242501576718
"current","hp1600","AUS","1999-Q1",0.00985941854496808,0.0131727182948004
"current","hp1600","AUS","1999-Q2",0.00417250980009973,0.00899847049954034
"current","hp1600","AUS","1999-Q3",0.0056919698044439,0.0100619982993373
"current","hp1600","AUS","1999-Q4",0.0132590307572562,0.0132640290985725
"current","hp1600","AUS","2000-Q1",0.0081093739683554,0.00603387204324833
"current","hp1600","AUS","2000-Q2",0.00896127065684858,0.00443948539400893
"current","hp1600","AUS","2000-Q3",0.00285390321161003,0.00563258224258851
"current","hp1600","AUS","2000-Q4",-0.0099449963898446,0.00178081435591461
"current","hp1600","AUS","2001-Q1",-0.00917232574588357,0.000677795618593779
"current","hp1600","AUS","2001-Q2",-0.00881913962031186,-0.00330219031463335
"current","hp1600","AUS","2001-Q3",-0.00619163915412764,-0.0106570016740755
"current","hp1600","AUS","2001-Q4",-0.00291313114566808,-0.0130506384388968
"current","hp1600","AUS","2002-Q1",-0.00363636193245677,-0.0104899410245824
"current","hp1600","AUS","2002-Q2",0.00513727538055748,-0.00501052396435864
"current","hp1600","AUS","2002-Q3",-0.00101688328873622,-0.00159626343749684
"current","hp1600","AUS","2002-Q4",-0.00114759132597966,-0.00703701538866896
"current","hp1600","AUS","2003-Q1",-0.00721539268291117,-0.0115301630440866
"current","hp1600","AUS","2003-Q2",-0.0115402388277585,-0.0144217344104707
"current","hp1600","AUS","2003-Q3",-0.00319812948645945,-0.0116129124869068
"current","hp1600","AUS","2003-Q4",0.00522186062392653,0.000655497594526328
"current","hp1600","AUS","2004-Q1",0.0044197634305332,0.00945010535857377
"current","hp1600","AUS","2004-Q2",0.00366544342849439,0.00460755644956853
"current","hp1600","AUS","2004-Q3",0.00203956411188773,0.00575525805236474
"current","hp1600","AUS","2004-Q4",0.00141537976010703,0.00884821864829296
"current","hp1600","AUS","2005-Q1",0.00150044355518452,-0.00498685247549274
"current","hp1600","AUS","2005-Q2",-0.00190868640597632,0.00246715121641719
"current","hp1600","AUS","2005-Q3",0.00085262035880761,-0.00187992890224348
"current","hp1600","AUS","2005-Q4",0.000975574830283047,-0.00959342219707827
"current","hp1600","AUS","2006-Q1",-0.00611253059062643,-0.00838915150211421
"current","hp1600","AUS","2006-Q2",-0.0110833283629695,-0.00291455819457366
"current","hp1600","AUS","2006-Q3",-0.00392177358230147,-0.00152405211288524
"current","hp1600","AUS","2006-Q4",0.000677915498836692,0.00178141557479932
"current","hp1600","AUS","2007-Q1",0.00677701059858865,0.0134306508939395
"current","hp1600","AUS","2007-Q2",0.00592550575495656,0.012449567032782
"current","hp1600","AUS","2007-Q3",0.0102107838545692,0.0205951801825728
"current","hp1600","AUS","2007-Q4",0.00647216846670633,0.0234851378686961
"current","hp1600","AUS","2008-Q1",0.0105205835542734,0.020155135372552
"current","hp1600","AUS","2008-Q2",0.00716504434839739,0.00778089971388857
"current","hp1600","AUS","2008-Q3",0.00696917543261543,-0.00343291911300524
"current","hp1600","AUS","2008-Q4",-0.0042270274749962,-0.0134132739801998
"current","hp1600","AUS","2009-Q1",-0.000831950848201502,-0.0166682384871175
"current","hp1600","AUS","2009-Q2",-0.00111860133684474,-0.00871505224842178
"current","hp1600","AUS","2009-Q3",-0.0047248112497185,-0.0117926202948363
"current","hp1600","AUS","2009-Q4",-0.0034003676439619,-0.00606014175356705
"current","hp1600","AUS","2010-Q1",-0.00552073470642649,-0.00878408816924864
"current","hp1600","AUS","2010-Q2",-0.0058452416614149,-0.00186610939476586
"current","hp1600","AUS","2010-Q3",-0.00595670046088176,0.000703054318192684
"current","hp1600","AUS","2010-Q4",-0.00441594586986572,0.00451195870387142
"current","hp1600","AUS","2011-Q1",-0.01396292372684,0.00319788402945718
"current","hp1600","AUS","2011-Q2",-0.00862778152995157,0.00279128254204947
"current","hp1600","AUS","2011-Q3",-0.00200678661480247,0.00243505930593783
"current","hp1600","AUS","2011-Q4",0.00217304076157709,-0.000123482951477514
"current","hp1600","AUS","2012-Q1",0.00591483987232102,0.00779344544003095
"current","hp1600","AUS","2012-Q2",0.00627946065198517,0.00539997124272497
"current","hp1600","AUS","2012-Q3",0.00536087616399318,0.00179283118679147
"current","hp1600","AUS","2012-Q4",0.00299685741447797,-0.00252084009139185
"current","hp1600","AUS","2013-Q1",0.00174479509882976,-0.00284432197176936
"current","hp1600","AUS","2013-Q2",-0.00119079032726314,-0.00649650502135672
"current","hp1600","AUS","2013-Q3",0.000311538527004995,-0.00411322622077882
"current","hp1600","AUS","2013-Q4",0.00157282205688514,-0.00584595549081696
"current","hp1600","AUS","2014-Q1",0.00310516273587863,-0.0041458309577369
"current","hp1600","AUS","2014-Q2",0.00150952620206601,-0.0058143494542627
"current","hp1600","AUS","2014-Q3",-0.000782201126011284,-0.00265284548034987
"current","hp1600","AUS","2014-Q4",-0.00334678060595842,-0.00241291166014879
"current","hp1600","AUS","2015-Q1",0.000208000793120258,-0.00446614760194531
"current","hp1600","AUS","2015-Q2",-0.00494740526461783,-0.00399294448810558
"current","hp1600","AUS","2015-Q3",-0.00116855196114723,-0.000458743458698133
"current","hp1600","AUS","2015-Q4",-0.0010369565169747,-0.000989363114120827
"current","hp1600","AUS","2016-Q1",0.0022531832708818,0.00203939038571628
"current","hp1600","AUS","2016-Q2",0.00279650468936014,0.00177148394493835
"current","hp1600","AUS","2016-Q3",-0.00291076371672088,0.00306525682713258
"current","hp1600","AUS","2016-Q4",0.00288714773475757,0.00519387400283837
"current","hp1600","AUS","2017-Q1",0.000610627852681931,0.00594732014103528
"current","hp1600","AUS","2017-Q2",0.000822510836896565,0.00740883984341675
"current","hp1600","AUS","2017-Q3",0.00495558586733067,0.0104616504582369
"current","hp1600","AUS","2017-Q4",0.00355083444335291,0.0162960297596874
"current","hp1600","AUS","2018-Q1",0.00889862291813448,0.0195219313725399
"current","hp1600","AUS","2018-Q2",0.0107962521682691,0.0229982157475671
"current","hp1600","AUS","2018-Q3",0.0095692160462704,0.0217141303732954
"current","hp1600","AUS","2018-Q4",0.00697061442528342,0.0212678500230502
"current","hp1600","AUS","2019-Q1",0.00986642017721199,0.0221056015083762
"current","hp1600","AUS","2019-Q2",0.00749085238065815,0.0225474396887859
"current","hp1600","AUS","2019-Q3",0.00828140654677465,0.0184869872769397
"current","hp1600","AUS","2019-Q4",0.00913133857367802,0.0186570523631425
"current","hp1600","AUS","2020-Q1",0.00244708539820621,0.00225506270720979
"current","hp1600","AUS","2020-Q2",-0.073125005891523,-0.137335040037912
"current","hp1600","AUS","2020-Q3",-0.0447789506946445,-0.067804459663556
"current","hp1600","AUS","2020-Q4",-0.0167377792248443,-0.0271193209165351
"current","hp1600","AUS","2021-Q1",-0.000330916456013435,-0.017555790884896
"current","hp1600","AUS","2021-Q2",0.00115595431623679,-0.0126214401096581
"current","hp1600","AUS","2021-Q3",-0.0226713221797103,-0.0663800680549383
"current","hp1600","AUS","2021-Q4",0.0072773715397882,-0.0098770594421765
"current","hp1600","AUS","2022-Q1",0.0110644721462541,0.00781225869632
"current","hp1600","AUS","2022-Q2",0.0138915060550639,0.0200431504048509
"current","hp1600","AUS","2022-Q3",0.0123141630942718,0.024451635810255
"current","hp1600","AUS","2022-Q4",0.0147783765059541,0.0272527384239183
"current","hp1600","AUS","2023-Q1",0.0145269012381046,0.0277536609441611
"current","hp1600","AUS","2023-Q2",0.0121694179680022,0.0248584920636724
"current","hp1600","AUS","2023-Q3",0.0101528012087704,0.0174741073134289
"current","hp1600","AUS","2023-Q4",0.00486926433422488,0.0115971562948628
"current","hp1600","AUS","2024-Q1",0.00279660155376288,0.0111746871171812
"current","hp1600","AUS","2024-Q2",-0.000948411273476719,0.00133317577968629
"current","hp1600","AUS","2024-Q3",-0.0035936053857777,-0.00366787143261911
"current","hp1600","AUS","2024-Q4",-0.00451942522695843,-0.00306597210610541
"current","hp1600","AUS","2025-Q1",-0.00589353915496248,-0.00402169700758144
"current","hp1600","AUS","2025-Q2",-0.00338707287340091,-0.000162121355952308
"current","hp1600","AUS","2025-Q3",-0.00361659864574802,-0.00127988084439645
"current","hp1600","AUS","2025-Q4",0.000221688505435392,-0.0026857973821594
"current","hp1600","AUS","2026-Q1",-0.00215940728047514,-0.00442891005145833
"current","hp1600","AUS","2026-Q2",-0.00321043629752457,-0.00623856499400526
"current","hp1600","AUT","1998-Q4",-0.00316492997746005,-0.00402699851189847
"current","hp1600","AUT","1999-Q1",-0.00163896635182945,-0.00476902401275804
"current","hp1600","AUT","1999-Q2",0.000809406493000511,-0.00306241084844097
"current","hp1600","AUT","1999-Q3",0.00938793785262683,-0.000929131571975202
"current","hp1600","AUT","1999-Q4",0.0118424178364746,0.00780567068867088
"current","hp1600","AUT","2000-Q1",0.00557378574185877,0.0109971877411992
"current","hp1600","AUT","2000-Q2",0.0107468119970217,0.0101809500429398
"current","hp1600","AUT","2000-Q3",0.0185533569999065,0.00609158153538013
"current","hp1600","AUT","2000-Q4",0.0195587761403655,0.0122247812370377
"current","hp1600","AUT","2001-Q1",0.0109527685738886,0.0108695369678205
"current","hp1600","AUT","2001-Q2",0.00266522280198203,0.00532176618373709
"current","hp1600","AUT","2001-Q3",0.00136194571120308,0.00130388475612924
"current","hp1600","AUT","2001-Q4",-0.00148182958929362,0.0064629360759088
"current","hp1600","AUT","2002-Q1",0.00449011703723161,-0.00790594425138472
"current","hp1600","AUT","2002-Q2",0.00201515461503154,-0.000431645347375668
"current","hp1600","AUT","2002-Q3",-0.00307967916761928,-0.0112030433481191
"current","hp1600","AUT","2002-Q4",-0.0131575234705374,-0.0129894728104141
"current","hp1600","AUT","2003-Q1",-0.0133429654942911,-0.00887406826093695
"current","hp1600","AUT","2003-Q2",-0.0117395764197586,-0.00487646335420669
"current","hp1600","AUT","2003-Q3",-0.00946256214260964,0.000743557123881563
"current","hp1600","AUT","2003-Q4",-0.0118698838808175,-0.00365714642334405
"current","hp1600","AUT","2004-Q1",-0.0152465079071925,-0.000476268418892921
"current","hp1600","AUT","2004-Q2",-0.0106115140108565,-0.00178506453238623
"current","hp1600","AUT","2004-Q3",-0.00477229000728206,-0.00499420282495495
"current","hp1600","AUT","2004-Q4",-0.00703592753542909,-0.00126652341774468
"current","hp1600","AUT","2005-Q1",-0.0103956948122965,-0.00256737241500018
"current","hp1600","AUT","2005-Q2",-0.00810238762705022,0.00390512630134057
"current","hp1600","AUT","2005-Q3",-0.0119272001556095,0.00761707458455355
"current","hp1600","AUT","2005-Q4",-0.00214733217268979,-0.00290931115784492
"current","hp1600","AUT","2006-Q1",0.00152655940413131,-9.39471005659102e-05
"current","hp1600","AUT","2006-Q2",0.000771866263113213,-0.00179692534253522
"current","hp1600","AUT","2006-Q3",0.00170391321971351,0.0131095633148639
"current","hp1600","AUT","2006-Q4",0.0117304306376081,0.00570927525432429
"current","hp1600","AUT","2007-Q1",0.0181603905588665,-0.00601492940238736
"current","hp1600","AUT","2007-Q2",0.0234580057181322,-0.000859102728052816
"current","hp1600","AUT","2007-Q3",0.0253938850815469,0.00286282649928811
"current","hp1600","AUT","2007-Q4",0.0208840363644396,0.0115269029165862
"current","hp1600","AUT","2008-Q1",0.0384010387143412,0.0127394221346054
"current","hp1600","AUT","2008-Q2",0.0330521501109363,0.00410759377052726
"current","hp1600","AUT","2008-Q3",0.0236565903061588,-0.0128369292006946
"current","hp1600","AUT","2008-Q4",-0.0043857324583757,-0.00360312892842716
"current","hp1600","AUT","2009-Q1",-0.0174148637703634,-0.00984015843508363
"current","hp1600","AUT","2009-Q2",-0.0248096517370559,0.00382408431317967
"current","hp1600","AUT","2009-Q3",-0.0233145762089472,0.00226617641614474
"current","hp1600","AUT","2009-Q4",-0.0227234410848855,-0.00680558184118596
"current","hp1600","AUT","2010-Q1",-0.0282155283267539,-0.00317113294535526
"current","hp1600","AUT","2010-Q2",-0.017012651011595,-0.00588339947162431
"current","hp1600","AUT","2010-Q3",-0.00733219995964856,0.00755382577322761
"current","hp1600","AUT","2010-Q4",0.000228580289366516,0.00411783515642497
"current","hp1600","AUT","2011-Q1",0.0080243547053562,-0.000228593270507971
"current","hp1600","AUT","2011-Q2",0.00549471479163128,0.00491758838477667
"current","hp1600","AUT","2011-Q3",0.00880706729601149,0.00664199781730121
"current","hp1600","AUT","2011-Q4",0.0108663338471647,0.0063612934851718
"current","hp1600","AUT","2012-Q1",0.0128992821958338,0.017408311387025
"current","hp1600","AUT","2012-Q2",0.00739093442096446,0.00889959208910823
"current","hp1600","AUT","2012-Q3",0.00844668534276355,-0.00146859706744999
"current","hp1600","AUT","2012-Q4",-0.000729392275481029,-0.00630947759004174
"current","hp1600","AUT","2013-Q1",-0.00694333251724086,-0.002444717657723
"current","hp1600","AUT","2013-Q2",-0.00472674485600981,-0.00533375335179791
"current","hp1600","AUT","2013-Q3",-0.00435556402701145,-0.0072442156958762
"current","hp1600","AUT","2013-Q4",-0.00611724295687859,-0.00324135898440892
"current","hp1600","AUT","2014-Q1",-0.0088627214882155,-0.010680154822964
"current","hp1600","AUT","2014-Q2",-0.00673866315058203,-0.010900623453596
"current","hp1600","AUT","2014-Q3",-0.00810666806731449,-0.00644433047610458
"current","hp1600","AUT","2014-Q4",-0.00718477876347013,-0.0152050604593688
"current","hp1600","AUT","2015-Q1",-0.0102640796956324,-0.00342801671461504
"current","hp1600","AUT","2015-Q2",-0.00802852000153474,-0.0119182006553619
"current","hp1600","AUT","2015-Q3",-0.00782503541269216,-0.010613203612026
"current","hp1600","AUT","2015-Q4",-0.00751604486871277,-0.00345310636074834
"current","hp1600","AUT","2016-Q1",9.22301777366811e-05,-0.00629218245835378
"current","hp1600","AUT","2016-Q2",-0.00422420372883347,0.00313038171217466
"current","hp1600","AUT","2016-Q3",-0.00254758474377552,0.00135942670487265
"current","hp1600","AUT","2016-Q4",-0.000283630374423851,0.0109183901708046
"current","hp1600","AUT","2017-Q1",0.00574533632646352,0.0129686316523528
"current","hp1600","AUT","2017-Q2",0.00538619154647328,0.011037780050137
"current","hp1600","AUT","2017-Q3",0.00819904010732741,0.0199109066938286
"current","hp1600","AUT","2017-Q4",0.00961384515585414,0.0136153623518686
"current","hp1600","AUT","2018-Q1",0.0120711066841829,0.0184079630018674
"current","hp1600","AUT","2018-Q2",0.0171442029876036,0.0195354865410178
"current","hp1600","AUT","2018-Q3",0.0184230101516105,0.0130875970092708
"current","hp1600","AUT","2018-Q4",0.0252346045562795,0.0257363160576626
"current","hp1600","AUT","2019-Q1",0.0341286403382429,0.0246745885591855
"current","hp1600","AUT","2019-Q2",0.0256683273950147,0.0240089284960243
"current","hp1600","AUT","2019-Q3",0.0250380038087346,0.0253534973030961
"current","hp1600","AUT","2019-Q4",0.0165196573860128,0.0254683723145691
"current","hp1600","AUT","2020-Q1",0.00330654145834133,-0.0183768304464293
"current","hp1600","AUT","2020-Q2",-0.133773822573192,-0.134207978850437
"current","hp1600","AUT","2020-Q3",-0.0275880570233223,-0.0218909689230103
"current","hp1600","AUT","2020-Q4",-0.0451713909127561,-0.0548700373505261
"current","hp1600","AUT","2021-Q1",-0.0577922158373692,-0.0915182505460786
"current","hp1600","AUT","2021-Q2",-0.0160062779113492,-0.0352780010864105
"current","hp1600","AUT","2021-Q3",0.0114447464493114,0.046382674142971
"current","hp1600","AUT","2021-Q4",0.0108697710203515,0.00211439780793774
"current","hp1600","AUT","2022-Q1",0.0108072284386493,0.0213267934587692
"current","hp1600","AUT","2022-Q2",0.0362978791099646,0.0268535454618635
"current","hp1600","AUT","2022-Q3",0.0331047278968613,0.0285138286028247
"current","hp1600","AUT","2022-Q4",0.0300405554045612,0.0131131450636671
"current","hp1600","AUT","2023-Q1",0.026590996665494,0.0167450442121106
"current","hp1600","AUT","2023-Q2",0.0120103056200573,0.0117305026997646
"current","hp1600","AUT","2023-Q3",0.00462300829808708,6.85366232961327e-05
"current","hp1600","AUT","2023-Q4",-0.00218502001872872,-0.000234356503831402
"current","hp1600","AUT","2024-Q1",-0.0028626758422595,0.00760404874602217
"current","hp1600","AUT","2024-Q2",-0.00600566007324579,-0.0014062356173142
"current","hp1600","AUT","2024-Q3",-0.00876722905910651,0.00203533443272547
"current","hp1600","AUT","2024-Q4",-0.00610581342434494,0.00716264835942775
"current","hp1600","AUT","2025-Q1",-0.00390166534851182,0.00259406236035446
"current","hp1600","AUT","2025-Q2",-0.00368297090792168,0.00318353982287979
"current","hp1600","AUT","2025-Q3",-0.00250796487742299,-0.005060650935736
"current","hp1600","AUT","2025-Q4",-0.00204310941167062,-0.00401221738942282
"current","hp1600","AUT","2026-Q1",-0.00252265010072564,-0.00631391743310111
"current","hp1600","AUT","2026-Q2",-0.00551910111849705,-0.00497934953512981
"current","hp1600","CAN","1998-Q4",-0.00750053533582398,-0.00795728433853888
"current","hp1600","CAN","1999-Q1",0.000202086030026824,-0.00227228337736736
"current","hp1600","CAN","1999-Q2",-0.00163409870974763,-0.00100169073533381
"current","hp1600","CAN","1999-Q3",0.00404061970024081,0.00254491935892534
"current","hp1600","CAN","1999-Q4",0.00827837779739382,0.00349300498800448
"current","hp1600","CAN","2000-Q1",0.0143723555885024,0.00554674400858981
"current","hp1600","CAN","2000-Q2",0.0168877101494934,0.0056411832243871
"current","hp1600","CAN","2000-Q3",0.0181715614052154,0.00989599485256155
"current","hp1600","CAN","2000-Q4",0.0115084362705208,0.00374025651695992
"current","hp1600","CAN","2001-Q1",0.00875100380216642,0.00315619908279674
"current","hp1600","CAN","2001-Q2",0.00377444603544361,-0.0033661028487841
"current","hp1600","CAN","2001-Q3",-0.00481085769591088,-0.00893027307413902
"current","hp1600","CAN","2001-Q4",-0.00650102694433226,-0.0049269833968537
"current","hp1600","CAN","2002-Q1",0.000538079244509016,0.00183735189469157
"current","hp1600","CAN","2002-Q2",-0.000869425295545179,0.00626551200444282
"current","hp1600","CAN","2002-Q3",0.000604555556191298,7.56311845264974e-05
"current","hp1600","CAN","2002-Q4",-0.000906239732307267,0.0015837536091348
"current","hp1600","CAN","2003-Q1",-0.00221328913629301,-0.00228659274780767
"current","hp1600","CAN","2003-Q2",-0.0104019428218076,-0.00229666769018511
"current","hp1600","CAN","2003-Q3",-0.0133029196623576,-0.00202567905841021
"current","hp1600","CAN","2003-Q4",-0.0129866912952068,-0.00933349703969345
"current","hp1600","CAN","2004-Q1",-0.0121764115461446,-0.00524383648419215
"current","hp1600","CAN","2004-Q2",-0.00672307258359874,-0.00945389570186071
"current","hp1600","CAN","2004-Q3",-0.00116810596224436,-0.00867693700525255
"current","hp1600","CAN","2004-Q4",-2.80154796502945e-05,-0.00912505122360877
"current","hp1600","CAN","2005-Q1",-0.00241275556805828,-0.0037866018982128
"current","hp1600","CAN","2005-Q2",-0.000899622194995391,-0.00387522486070506
"current","hp1600","CAN","2005-Q3",0.00567450307835437,-0.00580872546091453
"current","hp1600","CAN","2005-Q4",0.0103254480969922,-0.00498049347282291
"current","hp1600","CAN","2006-Q1",0.0134415251744398,0.00023999982565661
"current","hp1600","CAN","2006-Q2",0.0092468707876406,0.000480163052446166
"current","hp1600","CAN","2006-Q3",0.00764490916362447,0.00252611910287427
"current","hp1600","CAN","2006-Q4",0.00748773470851498,0.00422786035927537
"current","hp1600","CAN","2007-Q1",0.00999514911089235,0.00387618110452783
"current","hp1600","CAN","2007-Q2",0.0160192083909663,0.0107977978852075
"current","hp1600","CAN","2007-Q3",0.0164242449018303,0.0123616247291909
"current","hp1600","CAN","2007-Q4",0.0146294110279417,0.0232303344703755
"current","hp1600","CAN","2008-Q1",0.0124618147771814,0.02448947904961
"current","hp1600","CAN","2008-Q2",0.0133267503790994,0.0196182026364996
"current","hp1600","CAN","2008-Q3",0.0188312123789156,0.0138700234091012
"current","hp1600","CAN","2008-Q4",0.0045129081739307,-0.00438239340242608
"current","hp1600","CAN","2009-Q1",-0.0210001301978,-0.0140486918958634
"current","hp1600","CAN","2009-Q2",-0.0346512937433866,-0.0126233361189418
"current","hp1600","CAN","2009-Q3",-0.0331739485574565,-0.00918654467163167
"current","hp1600","CAN","2009-Q4",-0.0248274313246058,-0.00898296914395411
"current","hp1600","CAN","2010-Q1",-0.0162310973950711,-0.00384924177522719
"current","hp1600","CAN","2010-Q2",-0.0146995754278403,-0.00118816224443407
"current","hp1600","CAN","2010-Q3",-0.0116548019394128,0.000978923954349556
"current","hp1600","CAN","2010-Q4",-0.00465553864326968,0.00468735314260401
"current","hp1600","CAN","2011-Q1",-0.0014279427057591,0.00107945814359064
"current","hp1600","CAN","2011-Q2",-0.00415216268633022,-0.000117194866875798
"current","hp1600","CAN","2011-Q3",0.00474699298242572,-0.00158545626543578
"current","hp1600","CAN","2011-Q4",0.00784815724527684,-0.00138300331860363
"current","hp1600","CAN","2012-Q1",0.00356560907130896,-0.0015723650775833
"current","hp1600","CAN","2012-Q2",0.00181895620910675,-0.00599696545505677
"current","hp1600","CAN","2012-Q3",-0.00186583098309547,-0.00574037200237586
"current","hp1600","CAN","2012-Q4",-0.00490535071323045,-0.00622950401512514
"current","hp1600","CAN","2013-Q1",-0.00111412085597083,-0.00546249698018905
"current","hp1600","CAN","2013-Q2",-0.000495589747255624,-0.00227144589078271
"current","hp1600","CAN","2013-Q3",0.00258869473556333,-0.00126566067961894
"current","hp1600","CAN","2013-Q4",0.00793565627362791,-0.00130613245365843
"current","hp1600","CAN","2014-Q1",0.00462150894316531,-0.00446438774706965
"current","hp1600","CAN","2014-Q2",0.00877034701358497,-0.00137905165856499
"current","hp1600","CAN","2014-Q3",0.0134752344619045,5.38648594422e-05
"current","hp1600","CAN","2014-Q4",0.0156254401622754,0.00156860829830727
"current","hp1600","CAN","2015-Q1",0.00540107055983776,-0.00265667717905551
"current","hp1600","CAN","2015-Q2",-0.00188785132877603,-0.0031708167633735
"current","hp1600","CAN","2015-Q3",-0.00279691211296489,-0.00145742492305809
"current","hp1600","CAN","2015-Q4",-0.00655943882406657,0.000413975590913152
"current","hp1600","CAN","2016-Q1",-0.00503769806955506,-0.00389267806069722
"current","hp1600","CAN","2016-Q2",-0.014368925942476,-0.00466761267182661
"current","hp1600","CAN","2016-Q3",-0.00834568795445782,-0.00326332697896678
"current","hp1600","CAN","2016-Q4",-0.00701124793008969,-0.00145839606054089
"current","hp1600","CAN","2017-Q1",0.00128381037809344,0.00398219215184846
"current","hp1600","CAN","2017-Q2",0.00761162943929631,0.0118486372282198
"current","hp1600","CAN","2017-Q3",0.00386285350839968,0.0167683138731154
"current","hp1600","CAN","2017-Q4",0.00494949143674231,0.0181354329758471
"current","hp1600","CAN","2018-Q1",0.0126290769141837,0.0206750802040644
"current","hp1600","CAN","2018-Q2",0.0166193645480488,0.0226110910781091
"current","hp1600","CAN","2018-Q3",0.0179658021738555,0.0244115264509108
"current","hp1600","CAN","2018-Q4",0.0167131948916745,0.0210454045943788
"current","hp1600","CAN","2019-Q1",0.0155652788490922,0.0230641894774642
"current","hp1600","CAN","2019-Q2",0.0229191118052126,0.0221985661576232
"current","hp1600","CAN","2019-Q3",0.0221483716763861,0.0236606778660121
"current","hp1600","CAN","2019-Q4",0.0213468620935789,0.0273998155986279
"current","hp1600","CAN","2020-Q1",-0.00216128352849643,0.00283595777864137
"current","hp1600","CAN","2020-Q2",-0.122761895412517,-0.153529650126954
"current","hp1600","CAN","2020-Q3",-0.0402233694453158,-0.0393290140050523
"current","hp1600","CAN","2020-Q4",-0.0263663011402515,-0.0387834375974547
"current","hp1600","CAN","2021-Q1",-0.0145581216586725,-0.0400743331606491
"current","hp1600","CAN","2021-Q2",-0.0211147112574733,-0.0464262323563565
"current","hp1600","CAN","2021-Q3",-0.00681230538778343,-0.00116843956396231
"current","hp1600","CAN","2021-Q4",0.0050865937877528,0.00255410401595862
"current","hp1600","CAN","2022-Q1",0.0094090777103356,0.00359977778184811
"current","hp1600","CAN","2022-Q2",0.0146384784317765,0.0227701015767941
"current","hp1600","CAN","2022-Q3",0.0165700501384733,0.0225558097684071
"current","hp1600","CAN","2022-Q4",0.0110749510728589,0.0204430255493805
"current","hp1600","CAN","2023-Q1",0.0154521518185533,0.0185075508637368
"current","hp1600","CAN","2023-Q2",0.0110049226760171,0.0118959381329022
"current","hp1600","CAN","2023-Q3",0.00553043595907933,0.00697669901714728
"current","hp1600","CAN","2023-Q4",0.000144258913031868,0.00691020023375977
"current","hp1600","CAN","2024-Q1",0.00157680680108164,0.00453124133592207
"current","hp1600","CAN","2024-Q2",0.00395504051000067,0.00116844753859983
"current","hp1600","CAN","2024-Q3",0.0064452987385845,0.00537803916410764
"current","hp1600","CAN","2024-Q4",0.00784748274610006,0.00486041192465151
"current","hp1600","CAN","2025-Q1",0.0094659273467178,0.000824021601749303
"current","hp1600","CAN","2025-Q2",0.00159440552003932,0.00450457978686977
"current","hp1600","CAN","2025-Q3",0.000908088611069097,-0.00419495968409735
"current","hp1600","CAN","2025-Q4",-0.00691916215217765,-0.00407698022243539
"current","hp1600","CAN","2026-Q1",-0.0114492826220476,-0.00510657809689108
"current","hp1600","CAN","2026-Q2",-0.00862144865324904,-0.00385445194069837
"current","hp1600","CHE","1998-Q4",-0.00938917627420241,-0.00143535803493334
"current","hp1600","CHE","1999-Q1",-0.00901901692030008,-0.00367562520645843
"current","hp1600","CHE","1999-Q2",-0.00904795760150118,-0.00232287428022567
"current","hp1600","CHE","1999-Q3",-0.00712210293848927,-0.000958578703347864
"current","hp1600","CHE","1999-Q4",0.0110681733767301,0.00403890953340775
"current","hp1600","CHE","2000-Q1",0.0113367036361442,0.00290218153012806
"current","hp1600","CHE","2000-Q2",0.00957211498056379,0.00621099361917694
"current","hp1600","CHE","2000-Q3",0.0127728757236729,0.00818084189104454
"current","hp1600","CHE","2000-Q4",0.0207396082258867,0.00849935375605085
"current","hp1600","CHE","2001-Q1",0.0156372992395574,0.0118855197050355
"current","hp1600","CHE","2001-Q2",0.0161304061596463,0.0146269900334663
"current","hp1600","CHE","2001-Q3",0.0115155562900602,0.0126976263660186
"current","hp1600","CHE","2001-Q4",0.00727381058474204,0.0103114614461078
"current","hp1600","CHE","2002-Q1",0.00430165801258395,0.00389690682871128
"current","hp1600","CHE","2002-Q2",0.00527266773811857,0.000847200440086643
"current","hp1600","CHE","2002-Q3",0.00280692040576219,-0.000799486549613341
"current","hp1600","CHE","2002-Q4",-0.00828064117192806,-0.00589860709497959
"current","hp1600","CHE","2003-Q1",-0.0185526392195225,-0.00751614510156051
"current","hp1600","CHE","2003-Q2",-0.0237089967034755,-0.0107483166112756
"current","hp1600","CHE","2003-Q3",-0.0193471535168995,-0.0107743617459609
"current","hp1600","CHE","2003-Q4",-0.0133555943111622,-0.00823136886777859
"current","hp1600","CHE","2004-Q1",-0.0126371574523313,-0.0035568771313207
"current","hp1600","CHE","2004-Q2",-0.0108634280889047,-0.00315266831037656
"current","hp1600","CHE","2004-Q3",-0.0163802893416481,-0.00430497723571599
"current","hp1600","CHE","2004-Q4",-0.0189072802979955,-0.00419563906654857
"current","hp1600","CHE","2005-Q1",-0.0163872965319183,-0.00244462188051017
"current","hp1600","CHE","2005-Q2",-0.0108996337792863,-0.00201424441702656
"current","hp1600","CHE","2005-Q3",-0.00762638550154265,0.00080515411857128
"current","hp1600","CHE","2005-Q4",-0.0044719210364265,0.00202079649519527
"current","hp1600","CHE","2006-Q1",0.000915136365686395,0.00171296121015516
"current","hp1600","CHE","2006-Q2",0.00278423837400609,-0.000123373493032971
"current","hp1600","CHE","2006-Q3",0.00380194079255499,0.000147941439137189
"current","hp1600","CHE","2006-Q4",0.010897644145159,-0.00236639958769722
"current","hp1600","CHE","2007-Q1",0.0112983956379501,0.00198185040821255
"current","hp1600","CHE","2007-Q2",0.0192415404754746,0.00148043348052533
