"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","AUD","Australian Dollar","6","millions",,,387822,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","AUD","Australian Dollar","6","millions",,,410916,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","AUD","Australian Dollar","6","millions",,,383779,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","AUD","Australian Dollar","6","millions",,,399457,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","AUD","Australian Dollar","6","millions",,,398615,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","AUD","Australian Dollar","6","millions",,,417191,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","AUD","Australian Dollar","6","millions",,,388873,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1959-Q3","Q3-1959","AUD","Australian Dollar","6","millions",,,3973,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1959-Q4","Q4-1959","AUD","Australian Dollar","6","millions",,,4074,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1960-Q1","Q1-1960","AUD","Australian Dollar","6","millions",,,4144,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1960-Q2","Q2-1960","AUD","Australian Dollar","6","millions",,,4352,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1960-Q3","Q3-1960","AUD","Australian Dollar","6","millions",,,4376,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1960-Q4","Q4-1960","AUD","Australian Dollar","6","millions",,,4411,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1961-Q1","Q1-1961","AUD","Australian Dollar","6","millions",,,4413,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1961-Q2","Q2-1961","AUD","Australian Dollar","6","millions",,,4319,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1961-Q3","Q3-1961","AUD","Australian Dollar","6","millions",,,4324,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1961-Q4","Q4-1961","AUD","Australian Dollar","6","millions",,,4358,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1962-Q1","Q1-1962","AUD","Australian Dollar","6","millions",,,4489,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1962-Q2","Q2-1962","AUD","Australian Dollar","6","millions",,,4587,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1962-Q3","Q3-1962","AUD","Australian Dollar","6","millions",,,4641,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1962-Q4","Q4-1962","AUD","Australian Dollar","6","millions",,,4772,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1963-Q1","Q1-1963","AUD","Australian Dollar","6","millions",,,4917,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1963-Q2","Q2-1963","AUD","Australian Dollar","6","millions",,,4884,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1963-Q3","Q3-1963","AUD","Australian Dollar","6","millions",,,5141,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1963-Q4","Q4-1963","AUD","Australian Dollar","6","millions",,,5252,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1964-Q1","Q1-1964","AUD","Australian Dollar","6","millions",,,5305,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1964-Q2","Q2-1964","AUD","Australian Dollar","6","millions",,,5485,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1964-Q3","Q3-1964","AUD","Australian Dollar","6","millions",,,5570,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1964-Q4","Q4-1964","AUD","Australian Dollar","6","millions",,,5752,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1965-Q1","Q1-1965","AUD","Australian Dollar","6","millions",,,5841,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1965-Q2","Q2-1965","AUD","Australian Dollar","6","millions",,,5958,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1965-Q3","Q3-1965","AUD","Australian Dollar","6","millions",,,5972,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1965-Q4","Q4-1965","AUD","Australian Dollar","6","millions",,,6044,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q1","Q1-1966","AUD","Australian Dollar","6","millions",,,6081,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q2","Q2-1966","AUD","Australian Dollar","6","millions",,,6241,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q3","Q3-1966","AUD","Australian Dollar","6","millions",,,6521,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1966-Q4","Q4-1966","AUD","Australian Dollar","6","millions",,,6687,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q1","Q1-1967","AUD","Australian Dollar","6","millions",,,6926,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q2","Q2-1967","AUD","Australian Dollar","6","millions",,,6976,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q3","Q3-1967","AUD","Australian Dollar","6","millions",,,7076,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1967-Q4","Q4-1967","AUD","Australian Dollar","6","millions",,,7219,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q1","Q1-1968","AUD","Australian Dollar","6","millions",,,7331,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q2","Q2-1968","AUD","Australian Dollar","6","millions",,,7519,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q3","Q3-1968","AUD","Australian Dollar","6","millions",,,7744,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1968-Q4","Q4-1968","AUD","Australian Dollar","6","millions",,,8159,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q1","Q1-1969","AUD","Australian Dollar","6","millions",,,8268,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q2","Q2-1969","AUD","Australian Dollar","6","millions",,,8528,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q3","Q3-1969","AUD","Australian Dollar","6","millions",,,8840,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1969-Q4","Q4-1969","AUD","Australian Dollar","6","millions",,,9059,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q1","Q1-1970","AUD","Australian Dollar","6","millions",,,9281,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q2","Q2-1970","AUD","Australian Dollar","6","millions",,,9638,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q3","Q3-1970","AUD","Australian Dollar","6","millions",,,9699,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1970-Q4","Q4-1970","AUD","Australian Dollar","6","millions",,,9864,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q1","Q1-1971","AUD","Australian Dollar","6","millions",,,10239,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q2","Q2-1971","AUD","Australian Dollar","6","millions",,,10470,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q3","Q3-1971","AUD","Australian Dollar","6","millions",,,10882,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q4","Q4-1971","AUD","Australian Dollar","6","millions",,,10898,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q1","Q1-1972","AUD","Australian Dollar","6","millions",,,11089,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q2","Q2-1972","AUD","Australian Dollar","6","millions",,,11517,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q3","Q3-1972","AUD","Australian Dollar","6","millions",,,11682,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q4","Q4-1972","AUD","Australian Dollar","6","millions",,,12073,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q1","Q1-1973","AUD","Australian Dollar","6","millions",,,12670,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q2","Q2-1973","AUD","Australian Dollar","6","millions",,,13262,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q3","Q3-1973","AUD","Australian Dollar","6","millions",,,14011,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q4","Q4-1973","AUD","Australian Dollar","6","millions",,,14940,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q1","Q1-1974","AUD","Australian Dollar","6","millions",,,15464,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q2","Q2-1974","AUD","Australian Dollar","6","millions",,,15747,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","AUD","Australian Dollar","6","millions",,,16710,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q4","Q4-1974","AUD","Australian Dollar","6","millions",,,17613,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","AUD","Australian Dollar","6","millions",,,17968,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","AUD","Australian Dollar","6","millions",,,18802,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","AUD","Australian Dollar","6","millions",,,19358,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","AUD","Australian Dollar","6","millions",,,20292,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","AUD","Australian Dollar","6","millions",,,21254,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","AUD","Australian Dollar","6","millions",,,22197,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","AUD","Australian Dollar","6","millions",,,22962,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","AUD","Australian Dollar","6","millions",,,23703,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","AUD","Australian Dollar","6","millions",,,24237,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","AUD","Australian Dollar","6","millions",,,25053,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","AUD","Australian Dollar","6","millions",,,25385,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","AUD","Australian Dollar","6","millions",,,25675,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","AUD","Australian Dollar","6","millions",,,26527,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","AUD","Australian Dollar","6","millions",,,27311,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","AUD","Australian Dollar","6","millions",,,28220,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","AUD","Australian Dollar","6","millions",,,28974,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","AUD","Australian Dollar","6","millions",,,30426,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","AUD","Australian Dollar","6","millions",,,30899,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","AUD","Australian Dollar","6","millions",,,31964,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","AUD","Australian Dollar","6","millions",,,33241,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","AUD","Australian Dollar","6","millions",,,34147,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","AUD","Australian Dollar","6","millions",,,34935,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","AUD","Australian Dollar","6","millions",,,36070,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","AUD","Australian Dollar","6","millions",,,37734,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","AUD","Australian Dollar","6","millions",,,38491,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","AUD","Australian Dollar","6","millions",,,39949,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","AUD","Australian Dollar","6","millions",,,42087,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","AUD","Australian Dollar","6","millions",,,43290,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","AUD","Australian Dollar","6","millions",,,44204,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","AUD","Australian Dollar","6","millions",,,45921,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","AUD","Australian Dollar","6","millions",,,46446,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","AUD","Australian Dollar","6","millions",,,47193,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","AUD","Australian Dollar","6","millions",,,47581,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","AUD","Australian Dollar","6","millions",,,48177,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","AUD","Australian Dollar","6","millions",,,50746,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","AUD","Australian Dollar","6","millions",,,52303,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","AUD","Australian Dollar","6","millions",,,54536,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","AUD","Australian Dollar","6","millions",,,55811,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","AUD","Australian Dollar","6","millions",,,56412,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","AUD","Australian Dollar","6","millions",,,57343,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","AUD","Australian Dollar","6","millions",,,59433,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","AUD","Australian Dollar","6","millions",,,61721,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q3","Q3-1985","AUD","Australian Dollar","6","millions",,,63277,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1985-Q4","Q4-1985","AUD","Australian Dollar","6","millions",,,64483,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q1","Q1-1986","AUD","Australian Dollar","6","millions",,,65721,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q2","Q2-1986","AUD","Australian Dollar","6","millions",,,66877,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q3","Q3-1986","AUD","Australian Dollar","6","millions",,,68161,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1986-Q4","Q4-1986","AUD","Australian Dollar","6","millions",,,70425,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q1","Q1-1987","AUD","Australian Dollar","6","millions",,,72255,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q2","Q2-1987","AUD","Australian Dollar","6","millions",,,74874,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q3","Q3-1987","AUD","Australian Dollar","6","millions",,,77404,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1987-Q4","Q4-1987","AUD","Australian Dollar","6","millions",,,79640,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","AUD","Australian Dollar","6","millions",,,82586,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","AUD","Australian Dollar","6","millions",,,84606,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","AUD","Australian Dollar","6","millions",,,87717,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","AUD","Australian Dollar","6","millions",,,90584,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","AUD","Australian Dollar","6","millions",,,93084,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","AUD","Australian Dollar","6","millions",,,96638,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","AUD","Australian Dollar","6","millions",,,98441,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","AUD","Australian Dollar","6","millions",,,100206,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","AUD","Australian Dollar","6","millions",,,101887,,
